FlowID,FlowDuration,TotalPackets,TotalBytes,AvgPacketSize,BytesPerPacket,PacketRate,ByteRate,FlowVolume,Port,Protocol,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,InterArrivalTime
1807,1782.372903,317780,11359852,342.566839,35.74753603,140.7826619,312985.3887,557856675.9,47489,UDP,1,1,0,9918,5732,0.008484277
547,845.6051142,38716,185361767,1408.770546,4787.730318,277.3451648,8816207.27,7455029955,443,TCP,2,1,0,453,4829,0.023856618
1717,50.86164448,37,717,299.2323671,19.37837838,4.696969192,8977.93523,45663.25498,8883,TCP,1,0,0,1,24,6.333642053
1421,1.411952931,6,3971,113.1551081,661.8333333,4.433647431,3883.232267,5482.941179,53,UDP,0,0,0,0,0,0.741734284
403,13.31966175,117,415597,623.8725437,3552.111111,42.1839061,15445.58011,205729.9026,443,TCP,2,3,0,21,46,0.273776121
992,569.4104055,25409,50422445,1441.465284,1984.432485,174.478413,31398130.65,17878422303,443,TCP,2,1,0,444,2849,0.009898467
1402,1.298027129,6,2297,156.8965443,382.8333333,8.947133125,2338.584973,3035.546739,53,UDP,0,0,0,0,0,0.526257845
1625,2290.532104,376981,35573072,282.8501242,94.36303686,75.85784257,244306.1351,559591045.5,25074,UDP,1,1,0,2645,1722,0.008161975
405,25.17256633,140,133337,604.7820486,952.4071429,22.90550199,25535.67784,642798.5444,80,TCP,2,2,0,21,33,0.331626571
1680,1058.772422,434110,48922081,391.0667281,112.6951257,172.2244199,255413.9793,270425277.6,47753,TCP ,1,1,0,8860,3387,0.016008425
1283,0.525184884,8,2844,73.8399769,355.5,8.337009794,689.0000504,361.8524118,53, UDP,0,0,0,0,0,0.575275377
459,21.32454159,98,96518,317.0074754,984.877551,19.18376612,26012.20957,554698.4449,80,TCP,4,4,1,13,33,0.044048086
1182,146.7384387,17679,341314350,1428.012076,19306.20227,617.3507845,30136595.76,4422197008,443,TCP ,2,2,0,134,20998,0.002255478
1805,27.89091789,123,202026,631.8092467,1642.487805,3.480867031,22460.62035,626447.3179,443,TCP,2,1,1,22,46,0.407835686
666,186.0765889,8040,230196390,1254.829343,28631.39179,254.1598856,9052555.447,1684468638,443,TCP,2,2,0,694,4532,0.035546389
1204,449.3684467,81776,205578355,1497.717249,2513.920405,150.7791367,14488259.96,6510566873,8080,TCP,2,1,0,460,2199,0.001581872
1262,1.814374192,7,4057,70.92548096,579.5714286,7.428255032,1795.801169,3258.255294,53,UDP,0,0,0,0,0,1.872592895
274,25.3387237,27,88964,438.8435998,3294.962963,36.99603515,15811.30192,400638.2106,443,TCP,4,1,1,44,53,0.265101243
577,464.7263895,2518,173865589,1329.285156,69049.08221,375.5615566,8907844.741,4139710525,80,,0,1,0,245,5491,0.023411171
130,17.9382833,72,391291,428.6405333,5434.597222,42.8227945,42174.84701,756544.3538,443,tcp ,3,1,1,5,37,0.166977782
1690,3831.792969,479556,16246702,203.6474135,33.87863357,104.938666,63342.4852,242715289.4,34938,UDP,1,0,0,5742,665,0.005412849
1081,481.9115472,43536,263210300,1415.543488,6045.808067,860.904862,16325029.74,7867220340,22,TCP,2,1,0,458,13302,0.001507081
571,3214.246857,,447963587,1431.788388,14865.22605,214.0942872,6069710.981,19509549440,443,TCP,2,2,0,879,1990,0.030539747
1595,4535.182598,39576,,133.9961971,404.6399838,95.79715434,118353.4533,536754521.8,8878,U.D.P,1,1,0,7501,328,0.016279163
1475,1.294635757,2,4192,164.3655415,2096,1.998900311,2652.465566,3433.976767,53,UDP,0,0,0,0,0,
1137,209.9953034,89086,309001678,1438.915836,3468.577307,916.5396875,10323537.66,2167894423,22,T.C.P,2,2,0,133,2984,0.007974903
1293,0.882088596,2,1566,139.8028842,783,7.332982045,2663.554808,2349.491322,53,UDP ,0,0,0,0,0,0.145995018
470,27.04943647,162,199459,549.3027634,1231.228395,47.48888156,20640.15234,558304.4894,443,TCP,2,3,1,20,42,0.388794081
65,26.16089471,80,5446,691.2564283,68.075,45.86846669,41923.29461,1096750.896,443,TCP,3,2,0,48,20,0.294050549
1757,43.38122962,,4608,111.9847979,576,3.363275763,548.7992965,23807.58829,8883,UDP,0,1,0,16,29,5.109027669
1193,114.5917025,33246,485992205,1459.688938,14618.06548,276.8621987,49167360.37,5634171532,21,TCP,2,2,0,411,6892,0.008005638
1431,1.227544133,9,3577,173.6898211,397.4444444,2.690869859,3290.271721,4038.953748,53,UDP,0,0,0,0,0,0.454857975
1609,1992.733567,203343,10987301,398.7806679,54.03333776,144.9679198,12254.02391,24419004.77,33589,UDP,1,0,0,4855,4654,0.006613484
175,17.10411578,182,95685,574.3949842,525.7417582,42.81753502,32037.67603,547976.1201,80,tcp ,1,4,0,33,99,0.41486861
1163,594.7482991,7637,553341087,1418.192091,362276.4744,425.4356838,48729556.38,28981820773,8080,TCP,2,2,0,376,24815,0.008352825
760,2021.98089,7898,240536557,1319.909269,30455.37566,19.91505069,4606311.754,9313874339,443,TCP,1,1,0,780,6948,0.023377386
1710,48.57001726,28,9181,220.0504194,327.8928571,2.322085086,8763.739888,42565.49977,5683,TCP,1,0,0,16,27,6.7161341
773,282.3813799,6509,72079027,1205.039554,11073.74819,383.5822429,5969102.535,1685563411,8080, TCP,1,1,0,219,9423,0.018309671
190,22.15966405,99,189734,476.7501353,1916.505051,48.11628891,46357.23169,1027260.681,80,tcp ,2,2,0,11,29,0.170647119
253,18.98666974,14,169722,548.0024134,12123,40.8890975,31592.5502,599837.3167,443,TCP,2,4,0,42,89,0.449068733
1479,1.484799349,2,785,177.6191242,392.5,8.896914167,162.4554425,241.2137353,53,UDP,0,0,0,0,0,1.283885519
635,587.4472984,23541,79094021,1297.540849,3359.841171,360.6687349,7983010.796,4689598125,443,TCP ,0,2,0,242,9542,0.026149939
1281,1.924800631,4,4621,184.3580612,1155.25,3.06554448,2783.489432,5357.662214,53,UDP,0,0,0,0,0,0.215463653
465,5.587839718,178,193551,363.9645353,1087.365169,5.185121701,8282.158521,46279.37433,443,TCP,2,3,1,43,72,0.062313341
1028,132.0545481,93079,797766031,1408.07443,8570.848752,119.368141,15162819.29,2002319249,22,TCP,1,1,0,61,41817,0.005669222
1200,253.1127494,84780,546553107,1456.487555,6446.722187,981.3117457,48130786.08,12182515597,22,tcp ,2,1,0,84,29605,0.006877593
1650,5775.987776,231817,32379500,407.7730049,139.6769866,73.08563522,195807.0717,1130979253,57854,TCP ,0,0,0,8495,5062,0.019878889
99,26.69259641,78,126065,747.19732,1616.217949,42.78668946,15643.35446,417561.7471,443,T.C.P,3,1,0,28,21,0.270901413
1533,2584.443663,374665,11779516,255.3754936,31.44012918,53.40372197,169899.5218,439095742.4,47130,UDP,1,1,0,3373,9174,0.011869254
214,15.66111566,117,329598,468.6621608,2817.076923,20.06684498,24982.46544,391253.2806,80,TCP,4,1,0,37,90,0.129322723
1367,1.548253027,3,482,111.6470031,160.6666667,0,2737.785351,4238.784455,53,UDP,0,0,0,0,0,1.347791832
1225,123.4208211,42755,786278978,1470.509126,18390.3398,128.1311645,31039582.17,3830930718,22,TCP,1,1,0,142,17921,0.00616554
451,7.812598184,131,,376.4177879,421.3282443,7.458397386,31790.65077,248367.5805,443,  TCP ,3,3,1,37,95,0.188784839
1318,1.484747938,7,4653,116.9599812,664.7142857,6.558820469,2959.180284,4393.636825,53,UDP,0,0,0,0,0,0.743265188
385,23.53008017,,493408,400.4730239,9674.666667,43.48320051,48037.28288,1130321.117,443,TCP,1,2,1,45,71,0.355255309
256,20.83662008,131,204086,429.1777238,1557.908397,12.6844624,12072.53992,251550.9277,443,TCP,1,3,0,43,61,0.080457505
579,,14770,152805644,1312.554763,51728.38321,489.048037,8750087.482,26789474512,1935,TCP,0,1,0,554,4313,0.009030017
1532,7087.706227,491826,30901218,145.3990001,62.82957387,126.8733853,97700.52794,692472640.2,46517,U.D.P,1,0,0,7921,8143,0.007806486
897,3378.054338,47007,301669413,1499.152808,6417.542345,299.3488485,8799179.537,29724106601,443,T.C.P,0,1,0,150,5510,0.023572081
973,597.2151318,96640,339036496,1426.959162,3508.241887,225.4201398,20563578.99,12280880538,21,TCP,1,2,0,491,47974,0.003555883
240,29.44646702,196,29627,325.269479,151.1581633,26.26629011,4048.80756,119223.0783,443,tcp ,1,4,1,36,46,0.258387904
1128,284.6493462,61436,90616378,1421.940578,1474.971971,439.8947487,6758489.051,1923799490,8080,  TCP ,1,1,0,105,16728,0.003681038
1205,201.5493237,92607,,1441.340771,10217.40281,925.3890703,15252354.03,3074101641,443,TCP,2,1,0,320,2213,0.002803369
839,1800.787627,16717,191721404,1260.403163,11468.64892,251.6396283,9336614.559,16813259973,443,TCP,1,2,0,141,881,0.006287574
1335,0.655534163,3,3743,80.76605826,1247.666667,9.758504276,405.2232366,265.6376753,53,Udp,0,0,0,0,0,1.516213209
918,1936.302723,19408,382605835,1433.748288,98569.10424,454.9374932,8712127.025,16869315286,8080,TCP,2,1,0,928,9619,0.023766401
942,416.2931511,34174,418179192,1317.202359,12236.76456,170.9768508,6842478.355,2848476876,443,TCP,2,1,0,199,3084,0.04330081
701,2969.400837,24311,165238859,1313.195442,6796.87627,306.2243843,8979027.612,26662332108,443,T.C.P,0,1,0,951,3768,0.03376957
727,2171.784963,21270,92614087,1305.21136,4354.211895,288.3833766,3435499.744,7461166684,443,T.C.P,2,2,0,293,7740,0.004084982
404,28.0694616,58,345613,463.9750359,5958.844828,45.85601787,20162.47942,565949.9417,8080, TCP,1,3,1,10,10,0.24694207
1448,0.026574445,,2826,130.6522783,1413,5.251050688,4957.603614,131.7455658,53,UDP,0,0,0,0,0,1.835768231
1121,552.7630482,2262,348172593,1438.687813,153922.4549,419.481909,28563549.28,15788874567,21,Tcp,2,1,0,483,5141,
543,2056.702059,37713,465041929,1417.604684,12331.07759,466.2878482,8000105.489,16453833432,8080,TCP,1,1,0,579,8084,0.027885858
1237,472.7012874,76308,551300845,1478.091399,7224.679522,953.7883431,38016643.25,17970516209,22,TCP,1,1,0,331,33660,0.00464615
1179,575.5569792,70276,989258231,1482.152149,14076.7578,962.9004157,12082540.15,6954190311,22,TCP ,1,1,0,191,4167,0.005333415
944,829.7661742,14625,53015194,1282.348192,3624.97053,388.5141379,9301121.416,7717755933,1935,TCP,2,2,0,702,8591,0.025379993
197,27.42666462,112,177533,650.6539037,1585.116071,38.04590002,20292.14082,556545.7406,8080,TCP,4,3,1,16,80,0.300418462
869,2651.240818,6335,349835961,1333.749122,55222.7247,56.32361084,4025271.228,10671963384,443,TCP,2,1,0,529,3725,0.007303336
1550,3210.777706,237334,38105949,464.5421051,160.5583229,151.0270594,161694.5228,519165169.1,26164,UDP,1,1,0,187,5923,0.017257652
628,1122.513444,22887,425931448,1282.134107,18610.19129,301.5365352,637225.5045,715294195.5,443,TCP,2,1,0,374,1624,0.013198885
95,2.482904019,110,281842,466.4574676,2562.2,18.928089,14279.30084,35454.13344,0,TCP,1,3,0,32,21,0.430250875
983,260.6087522,19792,461052029,1416.387025,23294.86808,27.82523753,49051749.52,12783315238,443, TCP,2,1,0,430,28779,0.007519415
430,16.04841964,122,490690,318.3030708,4022.04918,19.35199854,34692.99388,556767.7243,443,TCP,2,2,1,11,65,0.160701418
1078,368.352177,43345,957702318,1435.220393,22094.8741,203.2694724,31019090.81,11425949628,8080,TCP,2,2,0,476,33645,0.003286427
1601,5130.83039,240824,16235234,237.5387663,67.41534897,166.4010107,150672.7902,773076530.9,24329,UDP,0,1,0,3061,4590,0.011963687
507,163.2494582,18837,114127177,1288.639805,6058.670542,158.0796793,4739922.49,773789778.6,1935,TCP,1,2,0,815,8476,0.027075035
837,2402.43504,12500,184480707,1287.817974,14758.45656,322.9486784,6695230.943,16084857418,443,TCP,0,1,0,455,7181,0.042259756
1351,1.631998032,7,4366,60.51068826,623.7142857,6.41790313,3448.105733,5627.301772,53,UDP,0,0,0,0,0,0.21686431
1615,4642.581726,279318,9499787,140.7564017,34.01065094,176.6510735,236861.5113,1099648924,31987,TCP,0,0,0,7038,6396,0.007901302
458,5.022703513,105,41915,532.5161139,399.1904762,41.33699478,18130.94781,91066.37528,80,TCP,1,4,0,42,29,0.473426892
1723,47.68092543,31,8079,234.3229915,260.6129032,3.153998333,277.9922187,13254.92625,1883,UDP,0,0,0,14,9,3.345045538
1199,281.5726944,16771,634319330,1461.82049,37822.39163,271.7394002,19609535.69,5521509798,21,TCP,1,2,0,246,11432,0.005570301
1303,0.600446357,6,4404,61.68896887,734,2.455854859,4004.220881,2404.319839,53,UDP,0,0,0,0,0,0.574152662
1669,5478.652109,343444,5499806,431.4069187,80.06845366,5.102226955,164430.1718,900855707.6,38945,UDP,0,1,0,6917,3396,0.005650469
822,706.5879584,22540,345212434,1405.883212,15315.5472,187.8636974,5648362.187,3991064706,8080,TCP,2,2,0,204,3153,0.040981937
1776,20.14605604,17,8070,239.7173932,474.7058824,2.790636983,765.4854738,15421.51325,443,T.C.P,0,0,0,19,40,5.466368621
452,12.36273581,78,286898,451.8533321,3678.179487,29.60164767,48626.79379,601160.2047,443,TCP,2,4,1,38,92,0.207685836
1386,0.379773333,3,2701,142.7084516,900.3333333,2.013980509,2023.011106,768.2856698,53,UDP,0,0,0,0,0,0.577256905
303,20.69161107,157,415243,471.5130644,13224.29936,7.363402389,49037.84473,1014672.011,80,Tcp,2,2,0,36,59,0.221704255
583,803.7623427,6094,159700275,1228.920272,26206.14949,493.984424,2520105.96,2025566270,80,TCP,0,1,0,700,5798,0.009141613
1594,5754.059109,419215,36553817,123.9393057,87.19587085,197.1199334,284543.9756,1637282855,36395,UDP,0,1,0,2541,1613,0.016444289
41,16.93115288,100,-100,543.690045,4683.56,34.33528789,28496.19081,482473.3631,80,TCP,2,2,1,12,99,0.041488204
699,2383.446729,46094,45497943,1470.361446,987.068664,336.947316,7309831.306,17422593519,443,TCP,2,1,0,277,5640,0.01165553
186,7.288041341,113,198000,678.0585103,1752.212389,40.1712999,11937.63405,87001.9705,443,TCP,4,2,0,48,93,0.356942689
1531,5998.182433,304462,14719376,388.3454362,48.34552752,178.5120286,229137.9315,1374411115,43638,Udp,1,1,0,7634,7796,0.01751884
1198,126.2290751,12630,429628242,1468.099836,34016.48789,810.4898875,41239343.47,5205604184,8080,TCP,2,2,0,70,19078,0.003263324
107,10.01914127,142,103692,690.2651279,730.2253521,12.9948691,38638.33612,387122.9479,443,TCP,3,2,1,41,61,0.084050153
1372,1.556430397,7,,109.581287,60.28571429,6.299021914,2568.383486,3997.51013,53,UDP,0,0,0,0,0,0.868160232
703,2318.089928,48736,286643459,1369.255056,5881.554888,199.8887751,9816178.772,22754785141,80,TCP,1,1,0,614,7328,0.010770676
980,230.879515,95084,582565155,1442.721988,6126.847367,273.174517,22326040.64,5154625434,8080,TCP,2,1,0,165,31483,0.007628102
82,14.76922319,39,477395,490.2729109,12240.89744,17.8137963,285297.7611,421362.6308,443,TCP,3,1,0,39,73,0.315439691
650,769.6424926,23742,188658491,1400.110107,7946.192023,48.98497038,7104999.574,5468309582,443,Tcp,1,2,0,932,7617,0.044429972
1823,5130.83039,240824,16235234,237.5387663,67.41534897,166.4010107,150672.7902,773076530.9,24329,UDP,0,1,0,3061,4590,0.011963687
116,,51,372603,330.1312612,7305.941176,20.22231827,28783.12483,781124.8912,443,tcp ,2,3,1,44,11,0.339992724
1636,322.8072617,47849,7395051,417.7313251,154.5497503,194.843079,131747.657,42529100.4,52764,UDP,0,0,0,7326,4647,0.013361752
633,3216.873806,44594,410780635,1473.248245,9211.567363,208.8363012,1395345.893,4488651654,443,tcp,2,2,0,391,3636,0.043666745
616,3144.155231,29775,,1222.660609,10807.1821,85.3295594,3425749.959,10771089654,8080,tcp,0,2,0,783,3690,0.002490661
1226,588.9264654,89587,443988613,,4955.949111,911.8428863,19026420.97,11205162852,21,  TCP ,2,2,0,408,37124,0.006400848
1525,2057.158467,223520,5027324,446.9018741,22.49160702,182.6307215,21301.01763,43819568.78,17910,UDP,1,0,0,425,2452,0.013962598
836,2738.79868,23020,298971515,1452.302602,12987.46807,271.5062738,3075403.688,8422911562,443,TCP,1,2,0,441,4243,
930,2975.045316,4437,467963785,1492.889733,105468.5114,141.57467,9333731.849,27768275221,8080,,2,1,0,868,2155,0.046861233
624,3554.111071,3478,102943851,,29598.57706,94.42206736,5237257.147,18613793608,1935,TCP,2,2,0,623,7627,0.019201731
28,25.78455141,182,198060,470.9751789,1088.241758,18.23053082,35474.50516,914694.2022,443,TCP,4,2,0,31,14,0.363919488
164,6.707452832,129,170384,307.1452358,1320.806202,33.1202571,16205.42947,108697.1538,80,TCP,3,1,1,20,45,0.210336395
1288,,2,3663,103.3758389,1831.5,3.451361796,4308.583412,7066.629535,53,UDP,0,0,0,0,0,0.189803235
348,16.62780325,158,85620,499.556438,541.8987342,37.40189344,43168.44512,717796.412,443,TCP,2,3,0,8,74,0.243763935
133,19.06984613,68,359979,686.0604935,5293.808824,8.035698621,47629.62729,908289.6636,443, TCP,1,1,1,42,80,0.187444103
429,13.09576696,98,84097,671.7452016,858.1326531,30.69014535,32370.14036,423911.8145,8080,TCP,4,3,1,47,65,0.233630449
851,1792.373105,18978,128612447,1477.594395,6776.923122,340.4582533,3564993.262,6389798042,443,TCP,1,2,0,416,3993,0.012645748
1755,17.35873509,30,9260,153.5385247,308.6666667,2.434211322,203.1922116,3527.159775,8883,UDP,1,1,0,7,34,1.518467817
370,7.398839357,148,330638,530.0034814,2234.040541,26.6153514,14420.77566,106697.0025,80,TCP,3,2,1,26,13,0.265298554
933,1548.435127,35602,437050999,1332.461674,12276.02379,437.1611394,8758266.295,13561607181,443,TCP,2,1,0,251,4931,0.026170471
1493,1.670330295,5,4958,163.4689994,991.6,4.816521589,2569.006465,4291.089326,53,UDP,0,0,0,0,0,1.487329538
581,1460.934474,5785,445854485,1258.092319,77070.78392,217.4618354,1351810.321,1974906300,443,TCP ,0,1,0,380,2914,0.049052585
1090,171.2059285,40982,85618299,1451.298158,2089.168391,299.3765081,8879549.179,1520231462,443,,2,1,0,234,4827,0.002814894
101,1.317427235,76,380092,300.5443131,5001.210526,8.827100264,12401.26335,16337.76208,443,TCP,2,3,1,20,50,0.133936994
1423,,2,1222,99.73672877,611,4.041688007,2138.268318,3695.691768,53,UDP,0,0,0,0,0,1.155828695
533,777.9083178,38486,190739736,1414.117,4956.081068,413.3525893,6968843.445,5421121281,80,  TCP ,2,1,0,608,8872,0.002459109
158,22.8482402,75,226552,352.4776898,3020.693333,36.27558921,46486.86997,1062143.171,80,TCP,1,4,0,16,74,0.491859178
632,1196.549668,31811,112409031,1264.636813,3533.652856,116.8899298,6357136.091,7606629077,443,TCP,1,2,0,815,2962,0.045799347
645,1101.265237,7762,,1470.80415,41000.48364,247.7958591,551594.5746,607451929.9,443,TCP,0,1,0,241,5479,0.01176087
954,,66111,929586551,1498.850177,14060.99667,538.407705,10330683.9,3814015161,22,TCP,1,1,0,201,5651,0.006687914
163,8.714342998,142,485570,665.6094364,3419.507042,44.54928015,3400.982706,29637.32983,443,Tcp,2,2,0,5,41,
1491,0.213329484,3,4058,138.4381607,1352.666667,6.587082322,2627.825352,560.5926265,53,UDP ,0,0,0,0,0,0.184358381
1587,5095.586331,92570,23457164,117.6706809,253.3992006,187.5997517,312094.8315,1590306157,22468, TCP,1,0,0,7895,5320,0.006833149
608,1834.039049,43169,177560837,1394.909755,4113.156131,379.7523175,7958449.488,14596107132,1935,TCP,1,1,0,742,6334,0.017899314
322,27.89922898,15,397609,409.9178593,26507.26667,25.62845403,9415.886565,262695.9754,80,TCP,4,3,1,13,60,0.213966208
60,15.76025378,83,292592,387.4270123,3525.204819,20.77392389,31691.62314,499468.0234,443,TCP,2,2,1,41,37,0.487090324
447,21.43699528,32,420172,516.8813114,13130.375,41.66290994,20183.05849,432664.1296,443,  TCP ,3,1,0,25,49,0.113638609
1473,0.44525883,4,263,77.50976865,65.75,5.031958744,2671.284719,1189.413109,53, UDP,0,0,0,0,0,0.471289595
970,62.81564183,86734,577136212,1420.643571,6654.094265,364.6664363,3858477.359,242372731.8,443,TCP,1,2,0,333,21339,0.006956938
1365,0.533147589,5,2868,156.5899515,573.6,5.010674068,1371.724466,731.3315913,53,UDP,0,0,0,0,0,0.316323934
1213,196.1901069,69253,805658337,1479.307333,11633.55143,128.4237012,25436105.6,4990312276,443,,2,1,0,379,19377,0.003947881
1389,1.323379233,0,512,147.819279,64,7.611703624,332.9343716,440.5984335,53,UDP,0,0,0,0,0,1.781913528
1143,207.9936755,63002,306594906,1462.948605,4866.43132,502.4828237,4915482.765,1022389327,443,TCP,1,2,0,251,47704,0.002811517
537,2258.917279,39112,56823368,1445.809876,1452.837186,388.2153376,8307114.896,18765085379,443, TCP,2,2,0,210,1987,0.004592743
343,29.31108743,50,89586,641.1924921,1791.72,40.2955232,1830.007883,53639.52106,80,TCP,1,4,0,41,91,0.244104843
1422,0.937615104,6,4800,104.6758374,800,3.408921215,4984.515692,4673.557199,53,UDP,0,0,0,0,0,0.728459211
590,1855.426713,41633,462719462,1464.464812,11114.2474,402.1718797,5805498.871,10771677688,443,TCP,2,1,0,662,3326,0.036102068
915,795.2646702,26593,104980146,1390.630369,3947.660888,186.1451499,9718561.13,7728828313,443,TCP,2,2,0,507,3534,0.003565551
78,4.692211489,82,167108,764.4223477,2037.902439,42.98193419,4678.969504,21954.71446,80,T.C.P,2,2,1,37,56,0.096093771
985,,19379,603646433,1461.511043,31149.51406,144.4258118,46040198.8,11220959728,21,TCP ,1,1,0,445,16337,0.004057458
121,12.8664835,167,120768,391.2365119,723.1616766,30.21647792,44963.60414,578523.4706,443,  TCP ,1,3,0,11,10,0.256158344
1267,0.238945352,4,3737,65.70968447,934.25,2.974827545,1829.171064,437.0719234,53,UDP,0,0,0,0,0,1.354556169
1630,1228.402576,69471,37934975,347.4514014,546.0548286,112.2140284,45644.22036,56069477.89,36876,UDP,0,0,0,3328,1115,0.005228033
1563,-10,64933,25785843,162.3696446,1985.573052,89.1513948,384945.6393,2306754604,55163,UDP,0,0,0,8316,5372,0.018973399
787,2605.290875,48268,151845575,1288.655338,3145.884955,367.1143354,9646267.93,25131333815,443,TCP,1,1,0,449,8877,0.045701366
1287,0.854377004,8,179,99.79995717,22.375,7.629465105,1050.679712,897.6765841,53, UDP,0,0,0,0,0,1.104983825
456,7.739553921,31,140095,488.1184342,4519.193548,14.90187996,4348.197279,33653.1073,8080,TCP,2,3,0,34,22,0.382988145
1148,353.1982944,4250,658255501,1490.82387,154883.6473,628.0516402,46047125.22,16263766090,22,T.C.P,1,2,0,230,32157,0.001272808
312,19.38948666,28,65055,398.9840581,2323.392857,5.390389108,3794.632495,73575.97614,80,TCP,1,1,1,41,58,0.285310714
696,3358.527964,25666,439219986,1368.548388,17112.91148,476.5493599,5515633.638,18524409815,80,,2,2,0,800,7096,0.006106342
224,6.4047501,51,234297,534.9784375,4594.058824,17.68060741,19938.3368,127700.0646,443,TCP,2,2,0,42,76,0.135261491
1520,5826.726571,329057,14409838,199.579222,43.79131275,191.0157681,295951.9111,1724430864,3844,TCP,0,1,0,5213,7144,0.01480539
1266,1.103137272,6,3076,71.12972789,512.6666667,3.401737147,1082.619684,1194.278126,53,UDP,0,0,0,0,0,1.199102433
1528,776.6981433,,27906790,303.2404809,78.530155,162.1730438,72969.89749,56675583.9,4459, UDP,1,0,0,8270,2406,0.005723981
972,210.471362,99214,185843097,1480.30947,1873.15396,823.4113157,32756524.58,6894310343,443,TCP,1,2,0,106,46340,0.005218554
752,1475.096252,24266,16661462,1267.765744,686.6175719,100.3838303,7170483.571,10577153440,443,TCP,1,1,0,698,4715,0.018217674
1299,-10,3,3921,134.5868128,1307,1.811999822,2121.871877,1610.457918,53,UDP,0,0,0,0,0,1.959352215
413,27.00368834,112,271545,573.8896598,2424.508929,45.30449828,45650.2599,1232725.391,443,TCP,1,3,1,33,89,0.314198174
398,16.16564898,172,35492,634.87297,206.3488372,48.93123876,35442.5844,572952.3783,443,SCTP,4,2,0,12,11,0.066381245
1546,6771.833129,476993,4834754,346.8686702,10.13590137,134.062429,483249.8416,3272487287,54263,  UDP ,0,1,0,7360,3647,0.008248719
1300,,8,2271,153.2565756,283.875,7.869089713,791.0694614,1227.535636,53,UDP,0,0,0,0,0,0.434787862
1214,341.5799903,15850,244069263,1465.101441,15398.69167,160.9455621,48768972.26,16658505071,443,TCP ,1,1,0,233,28581,0.008019458
1548,1367.427358,43408,,361.2106497,441.183791,99.02481795,303013.5296,414348990.4,50213,TCP,0,1,0,4726,8775,0.00732968
1244,476.4515913,62196,490491443,1423.992701,7886.22167,810.0518632,1573973.734,749922290.1,22,TCP,1,1,0,420,18780,0.009869876
1453,1.982191845,8,4886,125.416829,610.75,5.156887689,3530.399761,699.7929616,53,UDP ,0,0,0,0,0,1.603079949
223,11.9064354,40,219823,352.563263,5495.575,34.42363766,25887.68721,308230.0755,80,   TCP ,3,3,0,34,43,0.029232196
1752,59.22903482,46,7889,142.2965575,171.5,3.087860133,969.4131253,57417.40375,1883,TCP,0,0,0,12,21,6.206067968
469,2.863678452,116,254049,720.3142396,2190.077586,46.46448447,30478.93172,87281.86002,8080,TCP,3,3,1,39,54,0.396418147
868,2583.122837,4035,418602289,1421.13051,103742.8226,407.6602426,952644.7408,2460798386,443,TCP,0,1,0,987,5693,0.041204678
1786,29.24548503,10,839,169.5748124,83.9,3.392141836,697.3615833,20394.67774,1883,UDP,0,1,0,9,9,3.944510561
735,1051.283624,42083,168790816,1214.996712,4010.902645,10.20948371,5191942.631,5458204263,1935,TCP,1,1,0,305,3539,0.004411759
1743,30.01791285,8,5577,294.9079944,697.125,1.40262373,547.7107147,16441.1325,1883,UDP,0,0,0,15,5,9.397429197
1785,39.4066903,6,2561,,426.8333333,3.344547208,825.8182904,32542.76561,5683,TCP,1,1,0,14,6,8.723020566
654,173.3276439,6983,383830043,1306.784131,54966.353,185.4572575,1007291.121,174591396.7,1935,TCP ,1,2,0,717,2947,0.028310924
290,20.33848547,139,460015,315.9455983,3309.460432,17.00377195,18723.88758,380815.5156,8080,TCP,1,4,1,43,27,0.14987014
351,20.06837631,99,124654,594.1129615,1259.131313,13.62613206,20799.67078,417415.6203,443,TCP,3,1,0,37,43,0.195201411
1574,5326.556958,75369,,361.5740008,61.79579137,71.37408154,240835.3362,1282823136,33713,UDP,1,1,0,6728,9938,0.006488684
1216,469.7683113,18029,364914499,1430.674427,20240.41816,814.050623,441936098.7,20760757479,22, TCP,1,1,0,456,7199,0.00432732
1775,38.43338694,35,4239,177.5095386,121.1142857,0.585626922,742.4402232,28534.49237,443,TCP,0,0,0,1,46,4.732821207
1084,201.3709585,2624,194423599,1446.844599,74094.35938,163.083524,11107417.01,2236711211,22,TCP,1,1,0,389,44180,0.004828174
453,28.960202,179,164056,759.4141937,916.5139665,12.4088826,14781.38351,428071.8522,80,TCP,2,1,0,7,13,0.254939708
1769,48.54160563,26,7930,257.8678914,305,4.525668871,757.0714449,36749.46351,443,UDP,0,0,0,12,43,4.020765657
1033,93.27150623,98133,517780918,1474.673865,5276.318038,469.2856083,43560086.27,4062914858,21,tcp ,2,2,0,378,48312,0.00974717
988,482.1783025,57901,443686068,1448.153328,7662.839467,401.5581909,31484537.74,15181160963,22,TCP,1,1,0,426,29891,0.002732654
841,657.4617908,2057,334017139,1322.53888,162380.719,177.0908309,6184787.978,4066261780,443,TCP,0,1,0,997,9716,0.011527282
503,1590.602407,23979,203152265,1298.035709,8472.090788,64.13658219,2111085.334,3357897413,443,TCP,1,1,0,615,6024,0.013854974
563,2583.188843,6567,21878259,1406.773951,3331.545455,469.5294625,4271498.989,11034088532,80,  TCP ,0,2,0,406,9489,0.022528766
