FlowID,FlowDuration,TotalPackets,TotalBytes,AvgPacketSize,BytesPerPacket,PacketRate,ByteRate,FlowVolume,Port,Protocol,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,InterArrivalTime,Cluster
1128,284.6493462,61436.0,90616378.0,1421.940578,1474.971971,439.8947487,6758489.051,1923799490.0,8080,tcp,1,1,0,105,16728,0.003681038,0
839,1800.787627,16717.0,191721404.0,1260.403163,11468.64892,251.6396283,9336614.559,16813259973.0,443,tcp,1,2,0,141,881,0.006287574,0
1335,0.655534163,3.0,3743.0,80.76605826,1247.666667,9.758504276,405.2232366,265.6376753,53,udp,0,0,0,0,0,1.516213209,1
918,1936.302723,19408.0,382605835.0,1433.748288,98569.10424,454.9374932,8712127.025,16869315286.0,8080,tcp,2,1,0,928,9619,0.023766401,0
942,416.2931511,34174.0,418179192.0,1317.202359,12236.76456,170.9768508,6842478.355,2848476876.0,443,tcp,2,1,0,199,3084,0.04330081,0
701,2969.400837,24311.0,165238859.0,1313.195442,6796.87627,306.2243843,8979027.612,26662332108.0,443,tcp,0,1,0,951,3768,0.03376957,0
727,2171.784963,21270.0,92614087.0,1305.21136,4354.211895,288.3833766,3435499.744,7461166684.0,443,tcp,2,2,0,293,7740,0.004084982,0
404,28.0694616,58.0,345613.0,463.9750359,5958.844828,45.85601787,20162.47942,565949.9417,8080,tcp,1,3,1,10,10,0.24694207,1
543,2056.702059,37713.0,465041929.0,1417.604684,12331.07759,466.2878482,8000105.489,16453833432.0,8080,tcp,1,1,0,579,8084,0.027885858,0
1237,472.7012874,76308.0,551300845.0,1478.091399,7224.679522,680.73359807,14374294.44784,17970516209.0,22,tcp,1,1,0,331,33660,0.00464615,0
1179,575.5569792,70276.0,629814330.5,1482.152149,14076.7578,680.73359807,12082540.15,6954190311.0,22,tcp,1,1,0,191,4167,0.005333415,0
944,829.7661742,14625.0,53015194.0,1282.348192,3624.97053,388.5141379,9301121.416,7717755933.0,1935,tcp,2,2,0,702,8591,0.025379993,0
197,27.42666462,112.0,177533.0,650.6539037,1585.116071,38.04590002,20292.14082,556545.7406,8080,tcp,4,3,1,16,80,0.300418462,1
869,2651.240818,6335.0,349835961.0,1333.749122,55222.7247,56.32361084,4025271.228,10671963384.0,443,tcp,2,1,0,529,3725,0.007303336,0
1550,3210.777706,100923.875,38105949.0,464.5421051,160.5583229,151.0270594,161694.5228,519165169.1,26164,udp,1,1,0,187,5923,0.017257652,2
628,1122.513444,22887.0,425931448.0,1282.134107,18610.19129,301.5365352,637225.5045,715294195.5,443,tcp,2,1,0,374,1624,0.013198885,0
95,2.482904019,110.0,281842.0,466.4574676,2562.2,18.928089,14279.30084,35454.13344,0,tcp,1,3,0,32,21,0.430250875,1
983,260.6087522,19792.0,461052029.0,1416.387025,23294.86808,27.82523753,14374294.44784,12783315238.0,443,tcp,2,1,0,430,28779,0.007519415,0
430,16.04841964,122.0,490690.0,318.3030708,4022.04918,19.35199854,34692.99388,556767.7243,443,tcp,2,2,1,11,65,0.160701418,1
1078,368.352177,43345.0,629814330.5,1435.220393,22094.8741,203.2694724,14374294.44784,11425949628.0,8080,tcp,2,2,0,476,33645,0.003286427,0
1601,3485.16548655625,100923.875,16235234.0,237.5387663,67.41534897,166.4010107,150672.7902,773076530.9,24329,udp,0,1,0,3061,4590,0.011963687,2
507,163.2494582,18837.0,114127177.0,1288.639805,6058.670542,158.0796793,4739922.49,773789778.6,1935,tcp,1,2,0,815,8476,0.027075035,0
837,2402.43504,12500.0,184480707.0,1287.817974,14758.45656,322.9486784,6695230.943,16084857418.0,443,tcp,0,1,0,455,7181,0.042259756,0
1351,1.631998032,7.0,4366.0,60.51068826,623.7142857,6.41790313,3448.105733,5627.301772,53,udp,0,0,0,0,0,0.21686431,1
1615,3485.16548655625,100923.875,9499787.0,140.7564017,34.01065094,176.6510735,236861.5113,1099648924.0,31987,tcp,0,0,0,7038,6396,0.007901302,2
458,5.022703513,105.0,41915.0,532.5161139,399.1904762,41.33699478,18130.94781,91066.37528,80,tcp,1,4,0,42,29,0.473426892,1
1723,47.68092543,31.0,8079.0,234.3229915,260.6129032,3.153998333,277.9922187,13254.92625,1883,udp,0,0,0,14,9,3.345045538,1
1199,281.5726944,16771.0,629814330.5,1461.82049,37822.39163,271.7394002,14374294.44784,5521509798.0,21,tcp,1,2,0,246,11432,0.005570301,0
1303,0.600446357,6.0,4404.0,61.68896887,734.0,2.455854859,4004.220881,2404.319839,53,udp,0,0,0,0,0,0.574152662,1
1669,3485.16548655625,100923.875,5499806.0,431.4069187,80.06845366,5.102226955,164430.1718,900855707.6,38945,udp,0,1,0,6917,3396,0.005650469,2
822,706.5879584,22540.0,345212434.0,1405.883212,15315.5472,187.8636974,5648362.187,3991064706.0,8080,tcp,2,2,0,204,3153,0.040981937,0
1776,20.14605604,17.0,8070.0,239.7173932,474.7058824,2.790636983,765.4854738,15421.51325,443,tcp,0,0,0,19,40,5.466368621,1
452,12.36273581,78.0,286898.0,451.8533321,3678.179487,29.60164767,48626.79379,601160.2047,443,tcp,2,4,1,38,92,0.207685836,1
1386,0.379773333,3.0,2701.0,142.7084516,900.3333333,2.013980509,2023.011106,768.2856698,53,udp,0,0,0,0,0,0.577256905,1
303,20.69161107,157.0,415243.0,471.5130644,13224.29936,7.363402389,49037.84473,1014672.011,80,tcp,2,2,0,36,59,0.221704255,1
583,803.7623427,6094.0,159700275.0,1228.920272,26206.14949,493.984424,2520105.96,2025566270.0,80,tcp,0,1,0,700,5798,0.009141613,0
1594,3485.16548655625,100923.875,36553817.0,123.9393057,87.19587085,197.1199334,284543.9756,1637282855.0,36395,udp,0,1,0,2541,1613,0.016444289,2
699,2383.446729,46094.0,45497943.0,1470.361446,987.068664,336.947316,7309831.306,17422593519.0,443,tcp,2,1,0,277,5640,0.01165553,0
186,7.288041341,113.0,198000.0,678.0585103,1752.212389,40.1712999,11937.63405,87001.9705,443,tcp,4,2,0,48,93,0.356942689,1
1531,3485.16548655625,100923.875,14719376.0,388.3454362,48.34552752,178.5120286,229137.9315,1374411115.0,43638,udp,1,1,0,7634,7796,0.01751884,2
1198,126.2290751,12630.0,429628242.0,1468.099836,34016.48789,680.73359807,14374294.44784,5205604184.0,8080,tcp,2,2,0,70,19078,0.003263324,0
107,10.01914127,142.0,103692.0,690.2651279,730.2253521,12.9948691,38638.33612,387122.9479,443,tcp,3,2,1,41,61,0.084050153,1
703,2318.089928,48736.0,286643459.0,1369.255056,5881.554888,199.8887751,9816178.772,22754785141.0,80,tcp,1,1,0,614,7328,0.010770676,0
980,230.879515,95084.0,582565155.0,1442.721988,6126.847367,273.174517,14374294.44784,5154625434.0,8080,tcp,2,1,0,165,31483,0.007628102,0
82,14.76922319,39.0,477395.0,490.2729109,12240.89744,17.8137963,285297.7611,421362.6308,443,tcp,3,1,0,39,73,0.315439691,1
650,769.6424926,23742.0,188658491.0,1400.110107,7946.192023,48.98497038,7104999.574,5468309582.0,443,tcp,1,2,0,932,7617,0.044429972,0
1823,3485.16548655625,100923.875,16235234.0,237.5387663,67.41534897,166.4010107,150672.7902,773076530.9,24329,udp,0,1,0,3061,4590,0.011963687,2
1636,322.8072617,47849.0,7395051.0,417.7313251,154.5497503,194.843079,131747.657,42529100.4,52764,udp,0,0,0,7326,4647,0.013361752,2
633,3216.873806,44594.0,410780635.0,1473.248245,9211.567363,208.8363012,1395345.893,4488651654.0,443,tcp,2,2,0,391,3636,0.043666745,0
1525,2057.158467,100923.875,5027324.0,446.9018741,22.49160702,182.6307215,21301.01763,43819568.78,17910,udp,1,0,0,425,2452,0.013962598,2
28,25.78455141,182.0,198060.0,470.9751789,1088.241758,18.23053082,35474.50516,914694.2022,443,tcp,4,2,0,31,14,0.363919488,1
164,6.707452832,129.0,170384.0,307.1452358,1320.806202,33.1202571,16205.42947,108697.1538,80,tcp,3,1,1,20,45,0.210336395,1
348,16.62780325,158.0,85620.0,499.556438,541.8987342,37.40189344,43168.44512,717796.412,443,tcp,2,3,0,8,74,0.243763935,1
133,19.06984613,68.0,359979.0,686.0604935,5293.808824,8.035698621,47629.62729,908289.6636,443,tcp,1,1,1,42,80,0.187444103,1
429,13.09576696,98.0,84097.0,671.7452016,858.1326531,30.69014535,32370.14036,423911.8145,8080,tcp,4,3,1,47,65,0.233630449,1
851,1792.373105,18978.0,128612447.0,1477.594395,6776.923122,340.4582533,3564993.262,6389798042.0,443,tcp,1,2,0,416,3993,0.012645748,0
1755,17.35873509,30.0,9260.0,153.5385247,308.6666667,2.434211322,203.1922116,3527.159775,8883,udp,1,1,0,7,34,1.518467817,1
370,7.398839357,148.0,330638.0,530.0034814,2234.040541,26.6153514,14420.77566,106697.0025,80,tcp,3,2,1,26,13,0.265298554,1
933,1548.435127,35602.0,437050999.0,1332.461674,12276.02379,437.1611394,8758266.295,13561607181.0,443,tcp,2,1,0,251,4931,0.026170471,0
1493,1.670330295,5.0,4958.0,163.4689994,991.6,4.816521589,2569.006465,4291.089326,53,udp,0,0,0,0,0,1.487329538,1
581,1460.934474,5785.0,445854485.0,1258.092319,77070.78392,217.4618354,1351810.321,1974906300.0,443,tcp,0,1,0,380,2914,0.049052585,0
101,1.317427235,76.0,380092.0,300.5443131,5001.210526,8.827100264,12401.26335,16337.76208,443,tcp,2,3,1,20,50,0.133936994,1
533,777.9083178,38486.0,190739736.0,1414.117,4956.081068,413.3525893,6968843.445,5421121281.0,80,tcp,2,1,0,608,8872,0.002459109,0
158,22.8482402,75.0,226552.0,352.4776898,3020.693333,36.27558921,46486.86997,1062143.171,80,tcp,1,4,0,16,74,0.491859178,1
632,1196.549668,31811.0,112409031.0,1264.636813,3533.652856,116.8899298,6357136.091,7606629077.0,443,tcp,1,2,0,815,2962,0.045799347,0
1491,0.213329484,3.0,4058.0,138.4381607,1352.666667,6.587082322,2627.825352,560.5926265,53,udp,0,0,0,0,0,0.184358381,1
1587,3485.16548655625,92570.0,23457164.0,117.6706809,253.3992006,187.5997517,312094.8315,1590306157.0,22468,tcp,1,0,0,7895,5320,0.006833149,2
608,1834.039049,43169.0,177560837.0,1394.909755,4113.156131,379.7523175,7958449.488,14596107132.0,1935,tcp,1,1,0,742,6334,0.017899314,0
322,27.89922898,15.0,397609.0,409.9178593,26507.26667,25.62845403,9415.886565,262695.9754,80,tcp,4,3,1,13,60,0.213966208,1
60,15.76025378,83.0,292592.0,387.4270123,3525.204819,20.77392389,31691.62314,499468.0234,443,tcp,2,2,1,41,37,0.487090324,1
447,21.43699528,32.0,420172.0,516.8813114,13130.375,41.66290994,20183.05849,432664.1296,443,tcp,3,1,0,25,49,0.113638609,1
1473,0.44525883,4.0,263.0,77.50976865,65.75,5.031958744,2671.284719,1189.413109,53,udp,0,0,0,0,0,0.471289595,1
970,62.81564183,86734.0,577136212.0,1420.643571,6654.094265,364.6664363,3858477.359,242372731.8,443,tcp,1,2,0,333,21339,0.006956938,0
1365,0.533147589,5.0,2868.0,156.5899515,573.6,5.010674068,1371.724466,731.3315913,53,udp,0,0,0,0,0,0.316323934,1
1389,1.323379233,0.0,512.0,147.819279,64.0,7.611703624,332.9343716,440.5984335,53,udp,0,0,0,0,0,1.781913528,1
1143,207.9936755,63002.0,306594906.0,1462.948605,4866.43132,502.4828237,4915482.765,1022389327.0,443,tcp,1,2,0,251,47704,0.002811517,0
537,2258.917279,39112.0,56823368.0,1445.809876,1452.837186,388.2153376,8307114.896,18765085379.0,443,tcp,2,2,0,210,1987,0.004592743,0
343,29.31108743,50.0,89586.0,641.1924921,1791.72,40.2955232,1830.007883,53639.52106,80,tcp,1,4,0,41,91,0.244104843,1
1422,0.937615104,6.0,4800.0,104.6758374,800.0,3.408921215,4984.515692,4673.557199,53,udp,0,0,0,0,0,0.728459211,1
590,1855.426713,41633.0,462719462.0,1464.464812,11114.2474,402.1718797,5805498.871,10771677688.0,443,tcp,2,1,0,662,3326,0.036102068,0
915,795.2646702,26593.0,104980146.0,1390.630369,3947.660888,186.1451499,9718561.13,7728828313.0,443,tcp,2,2,0,507,3534,0.003565551,0
78,4.692211489,82.0,167108.0,764.4223477,2037.902439,42.98193419,4678.969504,21954.71446,80,tcp,2,2,1,37,56,0.096093771,1
121,12.8664835,167.0,120768.0,391.2365119,723.1616766,30.21647792,44963.60414,578523.4706,443,tcp,1,3,0,11,10,0.256158344,1
1267,0.238945352,4.0,3737.0,65.70968447,934.25,2.974827545,1829.171064,437.0719234,53,udp,0,0,0,0,0,1.354556169,1
1630,1228.402576,69471.0,37934975.0,347.4514014,546.0548286,112.2140284,45644.22036,56069477.89,36876,udp,0,0,0,3328,1115,0.005228033,2
787,2605.290875,48268.0,151845575.0,1288.655338,3145.884955,367.1143354,9646267.93,25131333815.0,443,tcp,1,1,0,449,8877,0.045701366,0
1287,0.854377004,8.0,179.0,99.79995717,22.375,7.629465105,1050.679712,897.6765841,53,udp,0,0,0,0,0,1.104983825,1
456,7.739553921,31.0,140095.0,488.1184342,4519.193548,14.90187996,4348.197279,33653.1073,8080,tcp,2,3,0,34,22,0.382988145,1
1148,353.1982944,4250.0,629814330.5,1490.82387,154883.6473,628.0516402,14374294.44784,16263766090.0,22,tcp,1,2,0,230,32157,0.001272808,0
312,19.38948666,28.0,65055.0,398.9840581,2323.392857,5.390389108,3794.632495,73575.97614,80,tcp,1,1,1,41,58,0.285310714,1
224,6.4047501,51.0,234297.0,534.9784375,4594.058824,17.68060741,19938.3368,127700.0646,443,tcp,2,2,0,42,76,0.135261491,1
1520,3485.16548655625,100923.875,14409838.0,199.579222,43.79131275,191.0157681,295951.9111,1724430864.0,3844,tcp,0,1,0,5213,7144,0.01480539,2
1266,1.103137272,6.0,3076.0,71.12972789,512.6666667,3.401737147,1082.619684,1194.278126,53,udp,0,0,0,0,0,1.199102433,1
972,210.471362,99214.0,185843097.0,1480.30947,1873.15396,680.73359807,14374294.44784,6894310343.0,443,tcp,1,2,0,106,46340,0.005218554,0
752,1475.096252,24266.0,16661462.0,1267.765744,686.6175719,100.3838303,7170483.571,10577153440.0,443,tcp,1,1,0,698,4715,0.018217674,0
413,27.00368834,112.0,271545.0,573.8896598,2424.508929,45.30449828,45650.2599,1232725.391,443,tcp,1,3,1,33,89,0.314198174,1
398,16.16564898,172.0,35492.0,634.87297,206.3488372,48.93123876,35442.5844,572952.3783,443,sctp,4,2,0,12,11,0.066381245,1
1546,3485.16548655625,100923.875,4834754.0,346.8686702,10.13590137,134.062429,483249.8416,3272487287.0,54263,udp,0,1,0,7360,3647,0.008248719,2
1214,341.5799903,15850.0,244069263.0,1465.101441,15398.69167,160.9455621,14374294.44784,16658505071.0,443,tcp,1,1,0,233,28581,0.008019458,0
1244,476.4515913,62196.0,490491443.0,1423.992701,7886.22167,680.73359807,1573973.734,749922290.1,22,tcp,1,1,0,420,18780,0.009869876,0
1453,1.982191845,8.0,4886.0,125.416829,610.75,5.156887689,3530.399761,699.7929616,53,udp,0,0,0,0,0,1.603079949,1
223,11.9064354,40.0,219823.0,352.563263,5495.575,34.42363766,25887.68721,308230.0755,80,tcp,3,3,0,34,43,0.029232196,1
1752,59.22903482,46.0,7889.0,142.2965575,171.5,3.087860133,969.4131253,57417.40375,1883,tcp,0,0,0,12,21,6.206067968,1
469,2.863678452,116.0,254049.0,720.3142396,2190.077586,46.46448447,30478.93172,87281.86002,8080,tcp,3,3,1,39,54,0.396418147,1
868,2583.122837,4035.0,418602289.0,1421.13051,103742.8226,407.6602426,952644.7408,2460798386.0,443,tcp,0,1,0,987,5693,0.041204678,0
1786,29.24548503,10.0,839.0,169.5748124,83.9,3.392141836,697.3615833,20394.67774,1883,udp,0,1,0,9,9,3.944510561,1
735,1051.283624,42083.0,168790816.0,1214.996712,4010.902645,10.20948371,5191942.631,5458204263.0,1935,tcp,1,1,0,305,3539,0.004411759,0
1743,30.01791285,8.0,5577.0,294.9079944,697.125,1.40262373,547.7107147,16441.1325,1883,udp,0,0,0,15,5,9.397429197,1
654,173.3276439,6983.0,383830043.0,1306.784131,54966.353,185.4572575,1007291.121,174591396.7,1935,tcp,1,2,0,717,2947,0.028310924,0
290,20.33848547,139.0,460015.0,315.9455983,3309.460432,17.00377195,18723.88758,380815.5156,8080,tcp,1,4,1,43,27,0.14987014,1
351,20.06837631,99.0,124654.0,594.1129615,1259.131313,13.62613206,20799.67078,417415.6203,443,tcp,3,1,0,37,43,0.195201411,1
1216,469.7683113,18029.0,364914499.0,1430.674427,20240.41816,680.73359807,14374294.44784,20760757479.0,22,tcp,1,1,0,456,7199,0.00432732,0
1775,38.43338694,35.0,4239.0,177.5095386,121.1142857,0.585626922,742.4402232,28534.49237,443,tcp,0,0,0,1,46,4.732821207,1
1084,201.3709585,2624.0,194423599.0,1446.844599,74094.35938,163.083524,11107417.01,2236711211.0,22,tcp,1,1,0,389,44180,0.004828174,0
453,28.960202,179.0,164056.0,759.4141937,916.5139665,12.4088826,14781.38351,428071.8522,80,tcp,2,1,0,7,13,0.254939708,1
1769,48.54160563,26.0,7930.0,257.8678914,305.0,4.525668871,757.0714449,36749.46351,443,udp,0,0,0,12,43,4.020765657,1
1033,93.27150623,98133.0,517780918.0,1474.673865,5276.318038,469.2856083,14374294.44784,4062914858.0,21,tcp,2,2,0,378,48312,0.00974717,0
988,482.1783025,57901.0,443686068.0,1448.153328,7662.839467,401.5581909,14374294.44784,15181160963.0,22,tcp,1,1,0,426,29891,0.002732654,0
841,657.4617908,2057.0,334017139.0,1322.53888,162380.719,177.0908309,6184787.978,4066261780.0,443,tcp,0,1,0,997,9716,0.011527282,0
503,1590.602407,23979.0,203152265.0,1298.035709,8472.090788,64.13658219,2111085.334,3357897413.0,443,tcp,1,1,0,615,6024,0.013854974,0
563,2583.188843,6567.0,21878259.0,1406.773951,3331.545455,469.5294625,4271498.989,11034088532.0,80,tcp,0,2,0,406,9489,0.022528766,0
1051,228.4843267,85761.0,372370495.0,1433.561044,4341.956076,492.3033112,5270264.591,1204172856.0,8080,tcp,1,2,0,313,28343,0.009183323,0
188,10.4118705,155.0,395835.0,669.4645811,2553.774194,14.99061802,2823.321445,29396.05727,80,tcp,1,2,0,5,88,0.296802944,1
674,183.6796202,27121.0,397043020.0,1494.213365,14639.68954,197.917606,4495120.763,825662074.5,8080,tcp,2,2,0,581,2231,0.027928993,0
1207,111.4952017,28726.0,142988179.0,1424.723842,4977.65714,680.73359807,14374294.44784,3499345178.0,443,tcp,1,1,0,441,35959,0.005238293,0
40,22.01893472,142.0,376951.0,591.093995,2654.584507,47.91436191,33210.48018,731259.3952,443,tcp,1,1,0,42,64,0.151122584,1
913,438.0280898,6151.0,350338398.0,1480.784282,56956.33198,320.2817297,5300300.884,2321680672.0,443,tcp,2,2,0,928,9183,0.003432659,0
1169,353.8949372,54660.0,629814330.5,1482.235675,13734.01681,680.73359807,9148349.121,3237554438.0,21,tcp,2,1,0,141,4714,0.009799162,0
362,18.86967324,81.0,268483.0,458.7915366,3314.604938,34.55520097,28170.40529,531566.3427,443,tcp,4,1,1,41,45,0.27617315,1
1670,3485.16548655625,100923.875,8885538.0,241.1279537,24.20837284,76.38006769,166222.4509,950833820.1,55907,udp,0,1,0,8835,639,0.013533977,2
546,2871.924915,18629.0,207899827.0,1454.162475,11160.01004,341.2919494,6640095.39,19069855389.0,8080,tcp,0,2,0,731,2516,0.0428364,0
309,12.66070291,87.0,174164.0,623.930398,2001.885057,41.10410755,13327.71379,168738.2247,80,tcp,1,3,0,30,11,0.38960422,1
1181,308.585939,80159.0,629814330.5,1426.321962,12258.87403,589.5203166,14374294.44784,12749757063.0,443,tcp,1,1,0,481,48057,0.004623414,0
1477,0.851969035,9.0,2690.0,93.32982265,298.8888889,1.247440506,2542.806607,2166.392492,53,udp,0,0,0,0,0,0.714861399,1
883,1453.435872,36457.0,293392800.0,1305.7263,8047.639685,78.6862421,3499249.561,5085934837.0,1935,tcp,0,2,0,782,7027,0.039279045,0
1711,7.224740538,10.0,8680.0,138.4213219,868.0,1.662671674,712.4771563,5147.462594,5683,tcp,1,1,0,1,45,2.570054119,1
436,18.26930894,26.0,495169.0,338.9986288,19044.96154,48.40296862,297975.0388,544379.8039,443,tcp,3,1,1,19,83,0.120436188,1
941,1967.831666,37442.0,452071076.0,1436.625306,12073.903,261.7416738,7824348.544,15397000831.0,443,tcp,0,2,0,457,6833,0.027189687,0
746,1796.220484,18315.0,389661695.0,1284.788256,21275.54982,233.8936968,6515794.302,11703803193.0,443,tcp,2,2,0,384,9749,0.001810243,0
1777,55.41489893,9.0,8452.0,83.23135723,939.1111111,4.344743903,262.2727592,14533.81844,8883,tcp,1,0,0,8,10,7.191825327,1
1439,0.578394183,6.0,2329.0,180.1177185,388.1666667,6.0480477,4509.30913,2608.15817,53,udp,0,0,0,0,0,1.418103234,1
323,25.52374071,36.0,491999.0,782.5605058,13666.63889,38.41592616,40521.9773,1034272.442,80,tcp,1,3,1,35,51,0.436045112,1
861,3458.834745,34392.0,65905079.0,1219.458752,1916.290969,293.2573526,9415879.787,32567972165.0,80,tcp,2,1,0,391,2819,0.03799216,0
979,188.4381609,22477.0,629814330.5,1452.410916,33529.76131,295.3172933,9904224.671,1866333882.0,22,tcp,2,2,0,279,10644,0.003782595,0
758,1000.831255,33998.0,6857578.0,1432.979514,201.7053356,397.1373187,1148940.607,1149895670.0,443,tcp,1,1,0,620,8454,0.011509568,0
935,2538.380426,31371.0,273815238.0,1219.825057,8728.291671,492.5246871,2954162.04,7498787098.0,8080,tcp,1,2,0,163,5153,0.013994037,0
714,2273.669798,30761.0,402392292.0,1317.860265,13081.24872,369.8684037,1175146.655,2671895457.0,443,tcp,0,2,0,912,3633,0.025684241,0
1517,3485.16548655625,100923.875,2705838.0,377.8180409,12.97639555,86.24438163,131070.0424,575472321.9,10636,tcp,1,0,0,6250,7723,0.01978413,2
206,22.23909064,63.0,415113.0,377.4352581,32945.47619,40.08468028,11614.92954,258305.4708,443,tcp,3,2,1,34,92,0.342697967,1
1236,322.8025131,83298.0,629814330.5,1459.638434,50785.93682,680.73359807,14374294.44784,13431184583.0,443,tcp,1,2,0,291,17255,0.002369671,0
340,19.17710942,188.0,499610.0,585.0953315,2657.5,24.69773043,18616.52573,357011.1509,443,tcp,4,4,0,26,72,0.226799011,1
1218,203.7581128,96368.0,112643459.0,1431.511446,1168.888625,605.0385705,9069961.586,1848078256.0,21,tcp,1,1,0,66,3610,0.002797618,0
743,1493.187731,7110.0,430401563.0,1415.853072,60534.67834,255.3144332,2087913.427,3117646712.0,443,tcp,1,1,0,499,9944,0.006776384,0
180,2.053974069,37.0,319920.0,715.8417108,8646.486486,29.02017568,418670.1355,85993.76015,443,tcp,2,1,0,22,40,0.110064799,1
744,1153.275329,27826.0,384627366.0,1262.595022,13822.58916,249.8973421,4670596.69,5386483935.0,443,tcp,0,1,0,888,2146,0.030825434,0
802,909.0380056,12533.0,20822806.0,1326.460989,1661.438283,329.3808725,8236215.33,7487032758.0,443,tcp,1,1,0,596,4758,0.00550681,0
68,25.21480014,154.0,14754.0,543.1064918,95.80519481,11.70982372,48769.2929,1229707.973,443,tcp,1,2,1,10,46,0.303965629,1
434,14.45677077,197.0,155423.0,444.7651141,788.9492386,8.866315894,43312.81235,626163.3995,80,tcp,2,3,1,25,45,0.248346121,1
1494,0.742282764,8.0,2496.0,139.2836797,312.0,7.78260362,568.8487702,422.2466377,53,udp,0,0,0,0,0,0.221224534,1
860,568.9095718,49662.0,128391348.0,1290.02596,2585.303612,385.1641336,706857.3482,402137911.3,80,tcp,1,1,0,299,3701,0.041495323,0
393,11.75152326,57.0,150932.0,305.0759345,2647.929825,33.46867058,27987.41805,328894.7942,80,tcp,1,3,1,26,40,0.303757933,1
55,24.66711413,83.0,77116.0,321.9404373,929.1084337,35.61760995,32875.44875,810942.4466,443,tcp,4,4,1,6,99,0.49481242,1
1321,0.96533213,3.0,3252.0,132.5380569,1084.0,3.160028848,4895.243746,4725.536071,53,udp,0,0,0,0,0,0.634663655,1
1055,0.0,36176.0,569330003.0,1462.799074,15737.78204,680.73359807,14374294.44784,8525205247.0,21,tcp,2,2,0,299,10718,0.008158476,0
4,24.35143997,64.0,261246.0,398.2558396,4081.96875,12.59406634,26238.84827,638953.7385,8080,tcp,2,2,1,7,89,0.063058593,1
1144,568.8781738,45247.0,629814330.5,1444.686113,20148.83782,680.73359807,14374294.44784,11662328276.0,22,tcp,2,2,0,148,43022,0.0077166,0
1019,461.8193208,97965.0,428679715.0,1492.888768,4375.845608,326.310267,12397484.06,5725397667.0,443,tcp,1,1,0,300,11778,0.006174589,0
870,2007.117111,10867.0,323978895.0,1269.211364,29813.09423,301.568587,3853914.898,7735258536.0,443,tcp,2,2,0,367,5255,0.046287858,0
1319,1.976945976,6.0,840.0,95.31603853,140.0,5.826986765,4604.215912,9102.286119,53,udp,0,0,0,0,0,1.666651726,1
1583,2247.931196,82374.0,13384175.0,478.1656764,162.4805764,178.729324,432777.542,972854137.8,11604,tcp,0,1,0,5304,211,0.018914367,2
162,13.65176609,195.0,35354.0,499.5897278,906.5128205,44.39988056,19115.60313,260961.7426,80,tcp,2,3,0,7,80,0.291236671,1
1661,3485.16548655625,100923.875,34858044.0,361.7530505,88.70611587,79.51491433,414795.8102,1780275722.0,32526,tcp,0,0,0,1183,5758,0.012194758,2
230,15.07168771,150.0,464600.0,356.4423458,3097.333333,21.76452252,19110.6795,288030.1934,80,tcp,3,4,1,18,31,0.213784839,1
209,10.91887689,107.0,483976.0,441.2283509,4523.140187,21.06647934,28616.23268,312457.1217,443,tcp,3,4,1,14,91,0.015334493,1
235,8.805630595,138.0,417545.0,680.1339823,3025.688406,34.67739641,17663.84642,155541.3064,80,tcp,4,3,1,17,35,0.188565761,1
1248,180.7337137,56461.0,104747640.0,1427.398689,1855.221126,680.73359807,13091500.7,2366075539.0,22,tcp,2,1,0,392,22252,0.00823606,0
153,8.68104724,34.0,216802.0,787.9321437,6376.529412,46.57165654,24844.52123,215676.4625,443,tcp,3,2,0,23,31,0.266851189,1
799,1500.339848,28674.0,346042328.0,1251.735553,12068.1568,159.1134128,14374294.44784,5161353719.0,443,tcp,2,2,0,910,2530,0.015635221,0
1352,0.672402801,6.0,3046.0,199.0256049,507.6666667,5.051818687,2049.170175,1377.867766,53,udp,0,0,0,0,0,0.73856657,1
1284,1.532372012,6.0,4026.0,81.18294842,671.0,9.45978584,658.0197477,1008.331045,53,udp,0,0,0,0,0,0.318421975,1
1110,400.7923582,60142.0,629814330.5,1491.711768,11601.71107,507.8810086,14374294.44784,16425023724.0,22,tcp,1,1,0,306,7952,0.008130486,0
1383,1.540279341,4.0,4787.0,193.4086324,1196.75,5.805353881,1138.039441,1752.89864,53,udp,0,0,0,0,0,0.875583461,1
420,13.24536038,120.0,24179.0,772.202779,201.4916667,13.83021525,4287.281127,56786.58358,443,tcp,2,2,0,27,82,0.472685449,1
89,19.01291926,43.0,468936.0,545.9770267,10905.48837,18.18724744,41716.94394,793160.8871,443,tcp,2,1,1,25,60,0.332859675,1
293,18.21596627,36.0,222116.0,609.3398379,6169.888889,47.31665426,32876.83156,598883.2547,443,tcp,1,1,1,30,72,0.113344231,1
443,12.14969915,149.0,99996.0,397.6017525,671.114094,47.88757713,39115.06379,475236.2572,443,tcp,4,4,0,6,77,0.194973859,1
1468,0.165347017,7.0,1213.0,103.4898805,866.4285714,8.935640694,1270.759412,210.1162776,53,udp,0,0,0,0,0,1.94929466,1
1688,1651.469432,15874.0,25020607.0,190.282385,7881.002583,186.5418512,214142.1219,353649168.4,50492,udp,1,0,0,3968,2274,0.01448996,2
1738,15.17604281,7.0,4632.0,194.5188109,661.7142857,4.227198621,950.7175813,14428.13071,8883,udp,0,1,0,17,42,1.443945473,1
